sentence1,sentence2,label
如果今天借贷明天就还是不是就是还本金加一天的利息就可以了,如果下个月一次性还了多少利息,1
如何更改号码,手机号码更改,1
转入限额,转出账号可以限制一个账号吗？,0
请问客服 我的微粒贷有额度 但是进去后显示审核不通过 不能借钱 这是什么原因,几岁可以贷,0
一笔借款全部还清后，额度恢复后是否还可以使用？,一次性还款以后还可以借贷吗,1
怎样 才能符合审批条件？,审批进度,0
哎.我这好的qq没有,咋样才能成为微粒货客户呢,0
刚才手机不行,刚好手机没电,0
开通微粒贷要满足什么条件,Q龄够3年以上不是可以开通微粒贷的,1
什么是微众 银行啊,下载了微众银行，但微粒贷没有,0
安全保障,如果我银行卡里放更多资金 有安全保障吗,1
我不理解微信钱包里找不到,为什么我的微信几个月前有“微粒贷”这个功能，现在没有了！,1
不满足审批要求,借款会查人行征信吗,0
如何开具结清证明？,你好，我想咨询下如何找你们开一张还款已经提前全部结清的证明，银行房贷需要用。,1
什么时候自动扣款,每月扣款是什么时候？,1
0.05%的利息,10000，分5期还，总共的利息是多少钱？,0
怎么操作借贷吗？,怎么修改新号操作？,0
帮我查一下我的贷款记录与应还帐单,本期账单,0
什么时候借款到账呢,借款多久可以到账,1
借款后什么时候电话确认,提交借款后多久有电话来,1
我刚弄错了，我想取消借款，怎么弄,一直在等待电话确认中可以取消借款么,1
什么时候检查的,我一直等着？,0
我没有接到确认电话,你好，电话没能接到,1
你们可以贷款给我吗,你好，我现在有个网友说帮我开微粒贷，我想问可以开吗？,1
为什么我转微众卡，老是处理失败了？,你好，我从浦发银行转入，钱已从浦发扣走了，但是微众银行显示交易失败，这笔资金怎么办？,0
身份信息输入错误,怎样解决身份输入错误过多,0
上午申请的，下午还没有给我打电话,一直没有给我来电,1
4:怎么计息,微粒贷一般怎么计息？,1
我微信流水账这么多怎么借不了钱,为什么我微信消费高，微众银行理财，我比身边朋友消费多，我朋友都有微粒贷我为什么没有……,1
一个月能借几次,可以借多少次？,1
为什么说我评估不上,为你评分啊,0
4千不要,118是你们公司短信吗,0
为什么综合考评过不了,为什么综合评估不合格,1
2个小时了，钱还没到,2016.3.9号我借款500元，怎么还没有到账,1
1100借一天需要多少利息,几个月可以提额,0
在哪里看还款记录,查询借款记录,0
解除捆绑银行卡,解绑,1
能现在取消申请借款,怎样取消借款,1
不小心注销微信支付了，微粒贷没有了,不用借款,0
:系统上显示我还可借26000，为什么说我综合评估不够，不能借钱,余额,0
为什么说我未满足微众银行审批要求,为满足微众审批要求是怎么了,1
已经全额还款，但是无法继续使用了,全额还款后还能继续使用吗,0
1:微粒贷开通,‍‍开‍通 ‍‍‍如‍何‍‍开‍通,1
多久可以下,凌晨放款吗,0
为什么申请未通过,申请老是失败为何,1
我怎么没得微粒贷呢,为什么我没微粒贷,1
什么时候到账,你好，借款申请后，多长时间可以到账？,1
零钱怎么不能还？,怎么不能用零钱还款呀 3#加上零钱还款，不然用户转到零钱要还款 不能还，再往出转你还要扣钱。在还款你又要收利息。闹的用户，真很不开心。,1
获得更多菜单,过去更多菜单,1
一般在申请借款后多久会打来电话确认,申请借款后多长时间电话回访确认,1
提前还款可以再借吗,请问提前还清了还可以在借吗？,1
你好，如果我想换一个卡还款，手续麻烦吗？,换卡了就可以用换的卡继续还款的吧,0
我的额度能降低吗？,能不能申请降低额度,1
我现在不能还款怎么办？,我现在怎么不能还款了,1
为什么总显示审核,为什么审核电话迟迟没打来,1
今天借的可以今天还吗？刚才看了下没有提前还款的栏目啊,下个月一次性还请怎么操作,0
如何更改验证短信预留手机号  ？,如何更改还款银行卡 我换手机机号,0
你好，请问可以申请延期二日还款吗？因为货款未收到,"我的还款日是6号,那我是在6号这天还款就不算逾期吗",0
为什么我会不会通过你们的审核标准,一般多长时间会接到确认电话？,0
可以提现金吗？,个人信息核实不通过是什么问题,0
我的结清证明那,结清了额度没有提,0
7月30日还款怎么没有扣,不能扣款,0
你未满足微众银行的审批要求什么意思,未满足审批要求是什么情况,1
能现在取消申请借款,未看到申请成功，可以取消借款吗？,1
我该什么时候还款啦,还款日期一般是多久呢,1
但没接到你们的电话审核,刚才电话确认没有接到,1
为什么我微粒贷现实可用34000 我点借款借不了呢. 1000都借不了,客服电话,0
我根本没有交通银行,支持的银行卡有哪些,1
刚才申请的微粒贷，说我身份信息输入错误次数太多,身份信息输入错误次太多，无法申请成功,1
你好怎么没有扣款,你好！自动还款失败，怎么处理呢？谢谢！,0
不可以炒股吗,借款是否可以用来还款？,0
请问怎么降额度,怎么要求降低额度？,1
我没这个微粒货借钱,我想用微糕货,0
不知要多常时间才可以邀请,征信报告,0
无法满足审批要求,为什么我不能审批合格,0
老是提醒身份证号重复错误,我把身份证那一栏看错了，以为是填写身份证全部，其实是写后四位，所以写错了，上面显示身份显示错误，无法借款，怎么办,0
今天通知我还款失败。不知道是什么原因。我的银行卡里有足够的款,为什么微信零钱不能还款,0
审批速度,如何审批,0
为何无法查看额度,为什么我一直没额度？,0
可以更换还款银行吗,其他卡还款,1
更改手机号码怎么办？,我预留的手机换了，收不到验证码,1
如果现在借现在到帐吗,没扣款吧,0
一次性还清的息钱怎么算？,20期的提前10期还款怎么算利息,1
微众银行APP升级到1.8后闪退，只好降下来，机型酷派安卓,一打开微众APP，不是我登录的那个QQ号，我问怎么进入我登录的那个QQ号，来登录？,0
ap咋登不上了,为什么微信账号登陆不了了,1
下次是什么时候打来,一般使用多久才会调额,0
为什么我一直没额度？,为什么没额度出现，是哪里不对？,1
没打来呀,问题没得到解决,0
我帐户上有钱 但你们老是说还款失败,我今天要还款～～但是早上说还款不成功～银行卡余额够得～,1
借款后，如何取消,不借了，怎麼退,1
怎么办才可以借钱,要怎样快速开放,0
借款支付密码又回验证码老是重复,最后一步让我输入支付密码是我自己设置的那个还是需要短信发过来呢,1
1万利息是多少,20000分五期，现一次性还清付多少利息,0
没有寄账单这么一回事吧,看业务账单,0
我这个月的逾期还款已经还了为什么还给我发逾期提醒呢上边都显示还款成功了呀,已经还款，怎么还有逾期提醒,0
微信提前还款能用别的银行卡还吗？,别的银行卡可以借钱吗？,0
一定要信用卡吗？,不是受邀客户,0
每月怎么扣款,我可以提高微粒贷的额度吗？,0
咋样可以开通,咋开通里,1
如何转出,进不去怎么转出？,0
一万元。   一天多少钱利息,借款6500每个月还多少,0
"""借款失败""了解","""借款失败""",1
我身份证后四位写错了，错误太多，该怎么办,为什么我在借款页面只看到分期还款的选项，不是按天算的吗？,0
"我换了个新手机下载了微众银行app,但登不上原账号了，只有原来的手机能登陆，为什么？",您好 微众银行app还是登陆后就显示出错,1
重新下载也登陆不了,无法登陆,1
怎样关闭微粒,您好 我申请了借款成功了 额度也扣了 但还没有收到银行短信通知,0
评分不足,怎么样知道通过了,0
今天的还款怎么没有成功呢？,信用卡还款不行吗？,0
我的还款成功了吗,还了一笔借款，但没法在贷了,0
你好，借来的可以提现吗,借款只是刷卡消费还是取现消费,1
2，如何借款 如何开通,可以审请吗 我咋没有,0
账单还清,这个会纸制账单嘛,0
你好！11月28号的还款日期为什么现在还没扣款呢？,你好 昨天怎么没有扣款,1
还款银行卡想变更如何操作？,如何修改还款顺序,0
10000元能分多少期还,如何变更还款期限,0
180天的不是五厘几的吗,1以上答案是否解决问题,0
全部还款后多久可以重新借款？,你好，我逾期还款460，为什么显示余额充足到还款不成功,0
1:人行征信不符合微众银行审批条件,有微粒贷图标，老是提示你的人行征信不符合下款要求,1
借款失败,为何申请不成功,0
你好，能删除我在钱包页面的 微粒贷么,可以取消吗微粒贷,1
/发怒/发怒我要开通,/尴尬邀请个微粒贷名额吧,0
每月的还款额是一样吗？,每月还款额度,1
如何绑定新银行卡还款,7号是不是自动扣款？,0
11点多就打款了怎么还没到帐啊,1分钟到账，为何还没有信,1
我申请过了，等待电话确认，等了一上午还没有接到通知,电话核实没接到，什么时候再打电话,1
得到邀请,开通不了微粒贷,0
怎样开贷款结清证明,如果我还款成功…上哪可以开具证明,0
我那个，借款如果提前还清，下次借款是什么时候,你好，我想问一下微粒贷提前还清可以继续借吗,1
不能转帐,3月2号转入的钱怎么没收益,0
“小粒”。等待电话确认大约得多,估计要什么时候,1
资料信息输入错误，后来输入正确，信息反馈借不了怎么办？,我刚才借款显示失败了，怎么回事？或者我应该怎么办,1
"“微粒贷开通""",受邀微粒贷客户偏好行为,0
卡里有钱，但是提示还款失败,我卡上有钱，为什么会出现自动还款失败？用微信还款也失败，一直还不了款，这是怎么回事呢？不会是你们故意设计成这样的吧，好收取我的滞纳金？你们这么做太无耻了,1
你好如果我借1000、利息多少？,当天借款当天24:00前还，要收手续费吗？,0
我的还款扣了吗,这期还款扣除成功了吗？,1
身份证是本人的，银行卡也是本人的，微信也是本人手机号绑定，为何总是显示身份有误,请问身份证输入错误是咋回事？我身份证输入正确呀！,1
